344131,0.1416,0.0000,0.0000
104665,0.1414,0.0000,0.0000
431604,0.1414,0.0000,0.0000
258816,0.1416,0.0000,0.0000
320926,0.1414,0.0000,0.0000
299387,0.1418,0.0000,0.0000
312194,0.1417,0.0000,0.0000
780061,0.1415,0.0000,0.1111
937335,0.1417,0.0000,0.2222
146638,0.1417,0.0000,0.0000
348766,0.1414,0.2500,0.1111
87652,0.1416,0.0000,0.0000
349392,0.1417,0.0000,0.0000
86130,0.1416,0.0000,0.0000
401339,0.1417,0.0000,0.0000
70261,0.1415,0.0000,0.0000
151908,0.1417,0.0000,0.0000
756385,0.1414,0.0000,0.0000
322825,0.1414,0.0000,0.0000
135696,0.1414,0.0000,0.3333
984544,0.1416,0.2500,0.1111
770671,0.1415,0.0000,0.3333
203030,0.1415,0.0000,0.0000
32090,0.1414,0.0000,0.0000
30360,0.1414,0.0000,0.0000
515959,0.1416,0.0000,0.0000
247324,0.1414,0.0000,0.0000
634564,0.1414,0.0000,0.0000
498454,0.1414,0.0000,0.0000
499862,0.1416,0.0000,0.0000
134093,0.1414,0.0000,0.0000
326872,0.1414,0.0000,0.0000
1003361,0.1415,0.0000,0.0000
28196,0.1415,0.2500,0.1111
159951,0.1415,0.2500,0.1111
578109,0.1415,0.0000,0.0000
824640,0.1417,0.0000,0.0000
255556,0.1414,0.0000,0.3333
967934,0.1414,0.0000,0.0000
145802,0.1417,0.2500,0.1111
386588,0.1416,0.0000,0.0000
397357,0.1415,0.0000,0.0000
288534,0.1418,0.0000,0.0000
355010,0.1416,0.2500,0.2222
938208,0.1416,0.0000,0.0000
712400,0.1418,0.0000,0.0000
424200,0.1414,0.0000,0.0000
496294,0.1416,0.0000,0.0000
463911,0.1415,0.0000,0.0000
910826,0.1416,0.0000,0.0000
470133,0.1414,0.0000,0.0000
700234,0.1415,0.0000,0.0000
534112,0.1415,0.0000,0.0000
748685,0.1417,0.0000,0.0000
756349,0.1415,0.0000,0.0000
20549,0.1415,0.0000,0.0000
229195,0.1417,0.0000,0.0000
521459,0.1414,0.0000,0.1111
609072,0.1416,0.0000,0.2222
694515,0.1417,0.0000,0.0000
952468,0.1417,0.0000,0.0000
188621,0.1414,0.0000,0.0000
294540,0.1418,0.0000,0.0000
413673,0.1417,0.0000,0.0000
312257,0.1418,0.0000,0.0000
912075,0.1417,0.2500,0.1111
999999,0.1415,0.0000,0.0000
654009,0.1415,0.0000,0.3333
500669,0.1415,0.0000,0.0000
31358,0.1416,0.0000,0.0000
239172,0.1415,0.0000,0.0000
169507,0.1417,0.0000,0.0000
209355,0.1415,0.0000,0.0000
154668,0.1414,0.0000,0.0000
240082,0.1416,0.0000,0.0000
739827,0.1418,0.0000,0.0000
641564,0.1414,0.0000,0.0000
950525,0.1416,0.0000,0.1111
105747,0.1414,0.0000,0.0000
992581,0.1414,0.0000,0.0000
666611,0.1415,0.0000,0.1111
792378,0.1417,0.0000,0.0000
696201,0.1415,0.0000,0.0000
958587,0.1418,0.0000,0.1111
904540,0.1415,0.0000,0.0000
420060,0.1415,0.0000,0.0000
130974,0.1417,0.0000,0.0000
259721,0.1414,0.0000,0.0000
322850,0.1415,0.2500,0.1111
658786,0.1416,0.0000,0.0000
484891,0.1418,0.0000,0.2222
637321,0.1415,0.0000,0.0000
173199,0.1418,0.0000,0.0000
407609,0.1417,0.0000,0.0000
447171,0.1416,0.0000,0.0000
561745,0.1418,0.0000,0.0000
932473,0.1417,0.0000,0.0000
448657,0.1418,0.0000,0.0000
733061,0.1417,0.0000,0.0000
119416,0.1418,0.0000,0.0000
123967,0.1417,0.0000,0.0000
966188,0.1414,0.0000,0.1111
221328,0.1417,0.0000,0.0000
88958,0.1414,0.0000,0.0000
21777,0.1415,0.0000,0.2222
985952,0.1414,0.0000,0.0000
100870,0.1415,0.2500,0.1111
235011,0.1414,0.0000,0.0000
187095,0.1416,0.0000,0.0000
442563,0.1414,0.0000,0.2222
986535,0.1415,0.0000,0.0000
384968,0.1414,0.0000,0.0000
21230,0.1418,0.0000,0.0000
123761,0.1414,0.0000,0.0000
535715,0.1415,0.0000,0.0000
987606,0.1418,0.0000,0.0000
945244,0.1417,0.0000,0.0000
312536,0.1414,0.2500,0.1111
116905,0.1414,0.0000,0.0000
726256,0.1418,0.0000,0.0000
869135,0.1416,0.0000,0.0000
707824,0.1414,0.2500,0.1111
1006265,0.1417,0.0000,0.0000
177027,0.1417,0.0000,0.0000
406138,0.1418,0.0000,0.0000
535957,0.1417,0.0000,0.0000
202569,0.1418,0.0000,0.0000
330455,0.1415,0.0000,0.1111
867016,0.1415,0.0000,0.0000
611886,0.1414,0.2500,0.1111
198000,0.1414,0.0000,0.0000
478610,0.1417,0.0000,0.0000
582759,0.1415,0.0000,0.0000
791733,0.1416,0.0000,0.0000
814429,0.1415,0.0000,0.0000
17482,0.1417,0.0000,0.0000
906025,0.1415,0.0000,0.0000
311069,0.1417,0.0000,0.0000
564968,0.1417,0.0000,0.0000
28064,0.1414,0.0000,0.0000
931043,0.1414,0.0000,0.0000
910385,0.1417,0.0000,0.0000
130347,0.1414,0.0000,0.0000
74203,0.1415,0.0000,0.0000
543727,0.1414,0.0000,0.0000
